text,hate speech
Y pensar que la perra desgraciada me muerde cuando trataba de enseñarle trucos o a saltar la cuerda. ;_;,0
Mi playa favorita del verano... destino de una patera de inmigrantes subsaharianos que desembarcan a plena luz del día ,1
"Es repugnante el ejemplo de los inmigrantes frente a la mujer. Violadas en varios casos, maltratadas, tratadas como escoria, la misma que existe en su país de origen. Si es más fácil: un día,ocurrirá otra desgracia de violación por parte de esa gentuza.El Pueblo responderá.Piense ",1
" ahora decidle al imbécil que tenéis de entrenador que ladre algo sobre Cristiano. A CHUPAD POLLA, retrasados.",0
 Callate hijo de puta ojalá tengas un hijo como yo,0
CALLATE YA NO TE PUEDES ESTAR RIENDO CADA PUTA FRASE CALLATE A LA VERRRRRGA YAAAA,0
 CALLATE CINICO HIJO DE PUTA...YO TE VI APLAUDIR CUANDO LA KRETINA LOS LLAMABA CARANCHOS!!!!,0
A la puta cama de puta cállate la boca anormal.,0
 Si eres imbécil ahora te jodes.,0
"Catherine Deneuve contra las protestas de #Hollywood por los acosos sexuales. “La violación es un crimen. Pero la seducción insistente o torpe no es un delito, ni la galantería una agresión machista” #MeToo  ",0
Uno se cree el más machito hasta que entra al baño y se encuentra con 3 árabes gritando en su idioma.,0
  Zorra tu eres el dolor y se Le va a poner remedio no te preocupes,1
"Si alguien ve al idiota que dio las declaraciones de que la joven murió por fumar hookah, díganle que:  Los árabes deberían estar muertos todos...",1
"La gente que dice que pasa en los putos libros que tienen en la cabeza, me da igual que sean 5 que 350 páginas, cállate la puta boca",0
  ¿Cómo diablos un indocumentado Haitiano tiene cinco fichas y no lo deportan después que cumple prisión? VÍDEO: Haitiano apresado por asaltar y violar joven dijo que no supo lo que hizo; “estaba borracho”.    ,1
"ULTIMA HORA: Las autoridades alertan, unos 6.000 subsaharianos  se preparan para otro asalto a la valla... QUE MANDEN AL EJERCITO!!!",1
 Callate infeliz eres una perra de los cubanos,1
  callate puta,1
 Pero si tú eres la perra.,1
Asiaticos devastados por la Guerra hoy tienen mejor estructura que Chilito. Cosas Sudacas.. ,1
Albert Rivera y otros miembros de Ciudadanos visitan la Valla de Ceuta y abrazan a Policías.  ,0
"Yo no soy envidioso, pero te veo con el y me pongo celoso  dile que tu eres la que quieres, que yo nunca te acoso  se que lo que hacemos, es peligroso, siempre chingamos  arrebato viendo todo borroso :musical_note:  :fire: ",0
      ERES UNA PUTA GUARRA,1
"Es lo peor q existe en el mundo, si Brisa es para vos te odio pelotuda de mierda, zorra inmunda, te odio imbécil",1
 Ya callate puta  :face_with_tears_of_joy:  :face_with_tears_of_joy:  :face_with_tears_of_joy: ,1
Extraño las donas que vendían los árabes en mi universidad  :loudly_crying_face: ,0
   Cállate que te hable y te puse que estaban para las pelis puta,1
El enojo de una mujer es como la luz de 'Check Engine'... no tienes ni puta idea qué está pasando y es mejor esperar a que se apague solo...,1
"Hay una amiga de mi vieja en mi casa, onda vino a pasar el día y se queda a dormir Y VE TODAS LAS UTS NOVELAS QUE DAN EN LA TELE MIRA HOY DAN EL MSRGINAL Y ME CAGO EN TUS NOVELAS DEL ORTO ARABES Y TODA ESA MIERDA YO MANDO ES MI CASA",1
" Ah no, ella no es zorra es libre, el que es imbécil es el que tiene pareja y no hace más que ir detrás de otros XD",0
Rescatan a 61 indocumentados en Guadalupe Victoria municipio de #Durango.   ,0
Hay algunos güeros por los que dejaría muy de lado mi amor por los negros.,1
Y yo y  porque es sudaca tonto. ,1
"Pero como puedes justificar acoso, violación o asesinato por como va vestida una mujer El cerebro donde lo tienes(?)",0
"hoy mismo hemos subio nuevo track!! #FRANCHUTE, segundo corte del proyecto #InDaWeba ",0
"Alooo, pero tu eres perra, obvio se iba a convertir en perro para que le gustaras duh ",1
  Vos tambien callate y contestame los wpp perra  :expressionless_face: ,1
" Que te calles la puta boca, que tu existencia me repugna, gilipollas",0
¿Y si dejas de alimentar la cultura de la violación y el acoso mejor? Uno viste la hueá que se le antoje ,0
Russell Simmons recibe nueve denuncias más por violación y acoso sexual ,0
"  Pero cállate perra, que lo lo había visto xD",1
" No fue de violación ni de acoso ni nada, sino de irresponsabilidad y ni siquiera da la cara",0
Solo me encanta provocarlo. ser su puta especial. ser su niña en sus piernas. ser tan dama cuando gime. ser tan esencial en su vida ser su señora mi señor. Natacha ,0
 Q ya lo sabemos callate ya puta,1
Mi impresión de los gabachos es que el 90% nos quieren y solo el 1 % son una mierda. Lo demás que falta son putos mexicanos que se creen gringos.  :middle_finger:  :light_skin_tone:  el chiste se cuenta solo.,1
Q en los vuelos desde VENEZUELA pongan un billete d 10$ en el baño dl avión. Q abran un taquilla d inmigración cuando ya todos estén formados. Q pongan bolígrafos sueltos par llenar la plantilla de migración. Allí pudieran filtrar justamente a los abusadores y deportarlos PATRAS!,1
 Vos callate zorra y devolveme la corona,1
 ¡Cállate! Zorra insensible.,1
"Es muy lógico, hay que pagar los inmigrantes ilegales que entran en España sin parar, y ............no hay dinero para l@s español@s, mientras SÍ dan papeles a todos!! VERGÜENZA!!!!!! ",1
"Acoso, insultos… el separatismo vuelve a enseñar los colmillos tras el 'éxito' de Bruselas  vía ",0
"Ancianos y pastores de la MACO refugiados en la Roca Cristo Jesús para cumplir la Gran Comisión de """"hacer discípulos"""" #DiscipulAR #CRM #Mendoza ",0
"Los #juglares, #trovadores y #comediantes nos visitan en #Saldaña a través de la #magia, el #circo, el #teatro de calle y la ilusión en las tardes de #verano. Espectáculos de magia y #malabares, #concertinas,... ",0
A una güera y una pelinegra  :face_with_tears_of_joy:  ,0
" Pasalo de puta madre niño, a disfrutala que te lo mereces!!!...no me eches de menos jajajajaja",0
"Vamos a ver:   Es cierto que los que tratan de saltar la valla de melilla o cruzar el estrello viven una mala situación. Es cierto que no son culpables de dicha situación, y es nuestro deber prestarles toda la ayuda que podamos.",0
Bajo a sacar a mi perra al paseo y pasa un africano y se sienta enfrente de mí a mirarme fijamente desnudandome mentalmente pq aquí a 40° voy con un mono de playa y no debe estar acostumbrado. Me he tenido q levantar e irme pero no puedo denunciar por acoso porque es inmigrante.,1
 Han echo de puta madre en enseñarte ahora vamos unos pocos a tomar algo jajajajaja,0
"Una eurodiputada del BNG desea """"violaciones múltiples"""" a Casado para que entienda a los inmigrantes ",0
Ayuda para difundir el Movimiento SEMEN!!  RT SEMEN!,0
"La rubia es Lucius y La rubia segunds Andrea. Las otras ya sois la gabacha, la locha, la enana.... ",0
 Cállate Yegua Puta Culiada hija de Montoneros Mal Paridos,1
"El problema sieeeeempre del alumno. No es que los alumnos no quieran aprender, es que no tienes ni puta idea de cómo tratarles y enseñarles.",0
"Esto me recordó a la señora que vi ayer en el super, enseñándole a la hija de unos 4 años a cantar 'que perra que perra, que perra mi amiga' ",0
Los huracanes con nombre de mujer son más letales' ,1
"Estamos en 2018 y una mujer es llamada puta, zorra, trola por tener muchos amigos",1
"Próxima campaña del PSOE: un inmigrante, 1 voto :rose: ",0
Yo solo estoy esperando el momento en el que dj Alex suba el remix  Arabe de Ecko y Papichamp,0
 no sabes cuanto,0
 Pues a esté señor le va de puta madre.,0
"En esta visita a mi amada Puebla tuve la oportunidad de saborear unas gorditas, chalupas, arroz rojo, chile en nogada, tacos árabes, chanclas, enmoladas y voy a cerrar con un chile atole.",0
No tiene ni puta idea de lo que pasa en Argentina pero tiene que hablar el tonto de la polla para decir tonterías ,0
"#LaEscoPPetaMafional Hoy Rivera, mañana Casado a la valla de Ceuta, a hacerse la foto y a competir a ver quien es mas facha de los dos. Pero, ¿acaso saben de que hablan?. ",0
 No lo necesitas porque los hombres (no todos) no sufren de la opresión y acoso que reciben las mujeres mi vida,0
"Reflexión de lunes: a los inmigrantes que se rescatan en la mar, se les trae a nuestras costas. ¿Por qué no se les devuelve a las suyas?. De donde vienen y pertenecen, de donde son ciudadanos",1
" Roxy, tú eres la Diosa del sexo; la puta inmejorable. Después de ti lo mejor debe ser un trío con  y contigo ",1
Casual estar en la feria de chelem y que digan en un juego “como dicen los gabachos por atrás se siente gacho” Jajajaja,0
Escuchar 200 números de baile árabe me hace descomponerrrrr,0
flor vigna te mereces todo la puta madre,0
¿Te perdiste los goles de la igualdad entre Árabes y Cruzados?  :trophy:  :soccer_ball:   HOY desde las 22:30 hrs. revive desde otro ángulo el gran duelo de la fecha 17 del #CampeonatoScotiabank2018 entre  :two-hump_camel: 🇵🇸   :VS_button:    :crossed_swords:  :shield:  en un nuevo capítulo de #LaOtraCámaraxCDF.  :movie_camera:  ,0
"PARA LOS DEFENSORES DE LA INMIGRACIÓN EN CHILE: OJO CON LO QUE ESTÁ PASANDO EN ESPAÑA...El turista agredido por los manteros: """"El golpe que me dieron fue para matarme""""  vía ",1
"Una ayuda para promover el movimiento!! RT SEMEN!!  Gracias, hombre!!",0
Cuando voy a un traslado llevo la gabacha arrugada y la pijama cloreada y rota de un lado...,0
"La """"marcha negra"""" acelera el paso: más de 40.000 subsaharianos esperan en Marruecos para entrar ilegalmente en España ",1
"El único inmigrante ilegal bueno, es el inmigrante ilegal que es expulsado de vuelta a su país.",1
"La muerte, puede llegarte en cualquier momento y en cualquier lugar, acá en el norte. Aquí solo eres carne. Y en Estados Unidos junto a los malditos israelitas con mayor razón, esos culeros son como los alacranes güeros, se traicionan entre ellos a gran escala, como en 11/09",1
"Nuria Vandenberghe considera a los subsaharianos integrantes de una banda organizada al estimar que """"el asalto fue llevado a cabo a través de una organización minuciosa, no fue un acto espontáneo"""" ",0
Enseñándoles desde pequeñas a amar mi polla ,1
"[13/12 19:53] Maga Zorra :heart_with_arrow: : Amiga te mereces esto y más, ojala este pibe valga la pena y te llene de sonrisas [13/12 19:53] Maga Zorra :heart_with_arrow: : Q te corra la tanga y no el RIMMEL NO LA PUEDO NO AMAR",0
 Publica una foto con una polla metida en tu culo bb,0
"Casi una puta hora esperando al tonto de  Te voy a matar. PD: de nada por el spoiler, te lo mereces.",0
"  Es super emponderante ser puta , es un trabajo, no lo sabias?? Y vender tu cuerpo y a tu hijo, ya ni te cuento! Empodera la hostia!! Y ser gender fluid la rehostia!! Es el nuevo pack neoliberal! Tres en uno!!",1
Tú crees que eres cool y no eres una zorra y droga — y tu eres mi fan que tan pendiente a mi vida estas ... ,1
"  Callate sol puta, cande no se dio cuenta por q sabe que estudió",1
+¿Es que solo sabes subir historias de tu perra? -¿Es que hay algo más que merezca la pena?,0
"Mientras el común de los mortales padecemos una oleada violenta de musulmanes subsaharianos y una ola de calor  :fire:  subsahariano abrasante, los proletarios  y sus adlateres de vacaciones de millonario. Que bien viven los proletarios de hoy en día. #SanchezDimisión ",1
Entrar a Twitter Ver las 2 publicaciones nuevas Salir de Twitter Volver a entrar a Twitter Ver las 2 publicaciones nuevas Salir de Twitter,0
"NICOLAS MADURO """"ME LLEVE EL ORO DE VENEZUELA ANTES QUE TRUMP VENGA A INVADIRNOS Y QUIERA ROBAR NUESTRAS RIQUEZAS NUESTROS HERMANOS LOS ÁRABES LO CUIDARAN MEJOR """" ",0
"Nadia me va a enseñar a ser una perra odia hombres, la amo :two_hearts: ",0
 Tu eres mi perra no te dare unfo,1
" pinche gordo mediocre vete a la mierda junto a tu perra hija gorda eso y más te mereces, tu con tus decisiones insultas más a la verdadera afición",1
Ulalala...Soy Arabe viernes de futbol en familia. #EstoyEnLasGradas ,0
Esto te pasa por ser una zorra.. Toma taponazo en la cara  :face_with_tears_of_joy:  :face_with_tears_of_joy:  :face_with_tears_of_joy:  :face_with_tears_of_joy:  :face_with_tears_of_joy:  ,1
"   Sois poco menos que escoria,! No merecéis gastar la mínima energía en explicar o conversar con vosotros! Tú y tu amigo, en las montañas de Galicia y Asturias hay grandes ubres,con las que podéis babear todo lo que",0
Sacar a un imbécil borracho no es la mejor idea para acreditar la realidad del acoso que practican los golpistas de la estelada. ,0
Se nos rien en la cara  y a vosotros os suda la polla. ,0
"Pero si no sabes una puta mierda de criminología ni de psicopatía, anda cállate gilipollas ",0
Opinión:  ¿Es la inmigración masiva un problema? 15 consejos para solucionarlo y evitarlo  ,0
¿Los árabes impartirían clases de religion catolica en sus escuelas??  Noooo! Lapidarian al que lo propusiese.,1
" AH NO q hija d puta sos, mejor callate",1
"Que buena canción Árabe,  te amo.",0
Rennes (Francia) :   Un hombre d 28 años salvajemente agredido y atacado con un cuchillo por 6 jovenes inmigrantes afganos  ¿Quien quiere llenar su pais de esta gente pensando q a el o a su familia no l puede afectar?     ,1
" :no_pedestrians: 🇪🇺Interesante entrevista  a Mahmud Traoré sobre su experiencia al pasar la valla, ahora que se habla de inmigración  :studio_microphone: ️La gente tiene miedo porque piensa que llegamos a quitarle lo suyo cuando venimos a ocupar empleos que nadie quiere ",0
 Pero tú eres puta del PRI,1
   Indignada????? Lo que es indignante es el acoso y la provocación qué hacéis con los famosos Bustamante Cayetano Jesulín Kiko es una pasada,0
Vais a publicar también ese vídeo en el que canta adan: mi novia es sevillista y es una puta más?? ,1
     Joder tío callate que soy un puto adolescente de mierda queriendo llamar la puta atención,0
"  Mis fondos en tg y WhatsApp son la polla, aúnque el de tg nunca lo enseñaría por Twitter porque hay spoiler muy grande de black Clover xddd",0
Puta madre que paliza les metieron a los Kliver madre mía no merecían morir asi #lasmalcriadas,0
