text,sexism
"@ladelatienda24 Dan ganas como de tirarle con todo el patriarcado encima a ver si reaccionan, y el man un imbécil y la vieja escoria,",0
"@Ethan_Ash62 Mira Ethan voy a putear a quien merezca ser puteado sea k, M o x y, pero estos hijos de puta avala el roban pero algo hacen eso nos transforma en un país de mierda y no por el país sino por la gente, y estos enfermos de mierda avalan todo",0
@booty_celli zorra CALLATE te mato,1
Ya pinché puta cállate!,1
"PERO CALLATE HIJO DE PUTA. A VOS TE TENIAN QUE CAGAR A PIEDRASOS AYER, NO A UNOS PPBRES POLICIAS QUE NO TENIAN NADA QUE VER #HablaMacri #GatoDeMierda #Billetero",0
"El arbol este es un pesao, por que tiene bigote? — Cállate la puta boca y disfruta del best gaem https://t.co/sOysnbMbGJ",0
"Muy brava,te rompen tu madre y te escondes en la falda de tu madre, pero para andar de zorra si muy grandecita ¿no? Pobre chiquilla pendeja !",1
"Este hijo de puta me despabiló. Callate Iglesias, impresentable",0
"@NTN24ve @PedroKonduktaz Cobarde hijo de tu puta y gorda madre, quisiera tenerte a frente para enseñarrte a ser hombre , eres tan cabron y marica como tu novio muerto chavez y tu gordo maduró basura condón usado, tu madre te parió por el culo y tu papa fu",0
"Mal nacido, retorcido, lameculo de los gringos, tu eres una mugre. Eres igual de hijo de puta que Arana https://t.co/oDOCpdbc6s",0
@Natjiusshka @vacomotrompada @Centrojas Cállate puta lesbiana peronista,1
Lo más que me gusta es que tú eres bien puta y te trepas a la cama con retros,1
"@Agstinaramos5 Cállate, vos porque ya estás casada maldita perra",1
@nahimachoura @SanCadilla Ya cállate pinche perra.,1
la pedroche que buena está y que feminista es pero la chica de tu barrio que lleva escote y falda pa salir de fiesta es una guarra,0
¿Que hace una mujer en una habitación redonda? - Buscarle las esquinas,1
@detailiant no mereces entrar a mi choza perra,1
"hoy, en el curro, le he montado un pollo interesante a un niñato al que le estoy enseñando... soy un hijo de puta a veces, sip",0
@MaestroChuli A mi ponme la polla en la cara y ya veremos quien no ve nada.,0
Esto es algo de lo que quiero hablar porque sinceramente me da mucha rabia que penséis que una mujer es una guarra por ir vestida de “x” manera o por hablar de tal otra,0
@quintinLLP dejá de provocar hijo de puta porque cuando se de vuelta la tortilla te vas a arrodillar llorando pidiendo clemencia y la presidencia del Bazofi,0
Quiero que el pibe me diga “ tu eres mi puta la mejor que mama “ jaaja ahre,1
@matarataspls Como tú eres enorme una grande la puta ama joder dios,0
"@NatachaJaitt @ulisesjaitt @MarceloPolino Como no te mato por hija de puta y por puta provocadora , perra , mereces la muerte sucia HDP",1
"@sabinadelacruz El acoso es culpa de los hombres, ustedes deberían de poder vestirse como les venga en gana: no es no y punto",0
¿Qué se tienen que poner las mujeres en los hombros para estar atractivas? Las rodillas.,1
Espero que este año merezca la pena. Porq parece que 2017 termina de puta madre para lo que ha sido 🤑🤑,0
@Dqnigamer @SoyPapho hijo de perra no me estes hablando asi tu eres mi puta,0
@jonnycasals SON UNOS HIJOS DE PUTA SARAH SE MERECÍA SER UNA ARQUITECTA :(,0
"@Ren_Masters @luisjuantp ¿Será broma no? ¿Estas relacionando algo tan grave como los casos de acoso o violación con la etnia, religión o preferencia sexual de una persona?",0
@TeleShowTV @EdgarCamarasa Si era tan buena no estaría preso por ABUSO ACOSO VIOLACIÓN A UN MENOR. Que pague para que aprenda el y sus seres queridos.,0
@robertfelixrodz @agria_ @Mellowshyt Psss hoy vamos y como tu eres una puta te voy a regalar un trago,1
@Maayymartinez vos sos la zorra callate mayra n te banco,1
No puedo creer que recién me doy cuenta de lo hija de puta que era con personas que no se merecían mi mal carácter.,0
@Cinemascomics @BenAffleck Puta mierda Ben affleck es actor que se deje de tonterías y que vaya más al gimnasio que anda que no está gordo,0
"@MinaGHRV @ivan2001sanche5 Que gente mas patética si quieren enseñar la polla que lo contraten en un puticlub aquí en las redes NO , patético , ridículo......",0
"@DaniBalmaceda98 Cállate perra, nunca más nos juntamos (?",1
@chemoide33 Pero la mujer es igual de puta que el porque lo sabia y no dijo nada ojala les pase lo mismo con su hija aver que les parece,1
@SilvanaGiudici @PatoBullrich CALLATE GORDA PUTA CONCHA SUCIA MAL TEÑIDA,1
"@david__maranon Y tú eres la Ana Guarra, robachicos",1
@IvannaLaliter NO TENGO AUTOESTIMA LA RE PUTA MADRE CALLATE,0
@VMM2806 Callate estoy en depresión estoy llorando pinche zorra,1
@gabicerru Anda a la puta q te pario. Quien te pensas q sos para enseñar a la militancia? Te la das de sobradora encima jaja . En breve terminas como sanguchito Bossio.,0
"Y yo atorado en el tráfico, claramente tu eres la perra de esta relación. https://t.co/2CaxQqwHqQ",1
@mlagvaz callate guarra,1
Eres una perra patética. Tu coño apesta y tu cabeza es wack. Estás enojado porque le diste la cabeza y te dejó perra,1
YA CALLATE HIJO DE TU PUTA MADRE TENGO COSAS QUE HACER Y QUIERO DORMIRRRR PARA EVITARLAS,0
"Hoy mi hermana me dijo: ' Ya callate perra latosa' (tiene 6 años), ya no se que esperar de este mundo...",0
NINGUNA MUJER ES 'PUTA' ❗❗❗ https://t.co/cV0CQM5RIg,0
@Zurine3 Qué COÑO es eso? ... ... ... No! la camisa de fuerza no!!!,0
@iqrogue callate pinche perra tragacroquetas,1
"@garciabecerril Cállate perra, hasta el casino te controla",1
"Si lo hace un hombre es acoso, si lo hace una mujer es un chiste. La guerra de la izquierda contra los hombres... https://t.co/eMztJYsrF3",1
"Me quiero dormir y el vecino de aca puso musica para toda la cuadra, encima canta. Callate hijo de puta quien te mintio y te dijo que cantas bien",0
La que dijo me encargaré de que tengas hijos de puta tranquila Dios te preparará tu sitio donde mereces😊aqui y aĺli,0
"Hay muchas mujeres que siguen calladas y con miedo a perder su trabajo' Norma Cardozo, víctima de acoso en @itaipuparaguay #R800AM",0
"@Animalastica Quería enseñarle la polla a una tía, y ha terminado viéndola todo Twitter.",0
"@martini_nezz Obvio, que intentas hacer ahí una 1314 y no te ha salido, a quien le preguntes sabe que tú eres la zorra",1
"Follar esta bien y mola, pero no dejes que tu coño/polla controle tu vida.",0
"Abogada Elsa Martinez, siempre manteniéndote informado. https://t.co/JrmCE5f9Kz",0
I want to write you a song se merecia mas y la puta madre la letra es lo mas hermoso y la melodia es paz total la concha de la lora SE MERECIA MAS,0
@PPatriciamh @SUKOICRIOLLO Callate puta. A esa mierda la insulto cuando me da la gana. Y suerte que este podrido porque se lo samparia en la cara,1
Cuando decís que una mujer es guarra en la cama me la imagino lanzádoos caca y haciendo pis en vuestra cara y me río mucho.,0
me muero por decirte que te calles la puta boca de una puta jodida vez pero voy a pasar,0
@mili_Brujita Puta madre que desgracia del paiz un terruco probado asesino indultado enseñando en la primera univers del paiz que dicen ahira caraji los rabanos de M,0
"Tu puta madre pinche chamaco, mejor cállate",0
Con todo y sin todo el respeto que me mereces que pinche puta buena estas https://t.co/Rnpq8ZDB2G,0
@Duune_ @Juan3256426 @Emocristo CALLATE TU HIJO DE PERRA ay las mayus,0
@anaisbernal Esto no puede ser ni puta vergüenza tienen estos jueces,0
"@GustavoBruzone Callate viejo pelotudo culo roto cheto de cuarta hijo de puta cipayo!!! Aguante el pueblo la concha puta de tu jermu, hermana, tia, abuela e hija la puta que te pario",0
@parejamadrid31 Uuiifffff me encanta cómo me gustaría follarte bien tu coño y culo,0
@pabloiria @focusings Pablo callate de una puta vez. Te has ganado otro strike.,0
@anaisbernal Estos personajes consiguen sacarme las pasiones más bajas. Me encantaría que terminara en la puta calle,0
@MrDashGD Que se te pegue mi polla en tu culo avers,0
@Reforma @aurelionuno No seas hijo de puta Nuño según tu eres representante de la educación puto viejo chismoso chupate mi verga.....,0
Baby tu eres de verdad ninguno de esta puta son genuina. Son como las louis v feca echa en china,0
VAMOS LA PUTA MARE VAMOS VAMOS SE LO MERECIA VAMOS DIOS COMO SUFRI LPM ENVÍA BAILA FLOR AL 13013,0
@Andrea_Mush Mami ellas son pendejas tú eres fabulosa (léase en tono de soy bien perra),1
@paquitoeldela13 @FuriaRojaTV Que murmullos ni que hpta. Callate futbolera hijo de puta no estes sapiando peorra. Que no sabes ni mierda @tulioagomez es quien contrat.,0
"feliz año zorra, te amo imbécil :( @poetswonho",0
Poesía. Orgasmos. Sábanas revueltas. Mi polla en tu cara. ¿He dicho ya orgasmos? Pásame otro gramo. Que voy tó jamao. #NeoPoesía,0
"Hay q entender q este imbécil y todos los q lo repiten llevan cuatro años chupando polla madridista, es normal q ahora salgan del armario, paciencia, volveran como ratas a esconderse. https://t.co/bxlMUwVVRL",0
@bangtancitos si pero callate zorra,1
@antu_cerevin @BornetVane Callate perra jajajajajajajajajaja,1
@MeelFernandez8 Jajajajajaja lpm Callate que vos sos la zorra número 1,1
@GonzalezRafi @LeticiaDolera Hijo de puta tu puta madre! Aprende a leer y luego lee mi comentario de nuevo....y entonces me dices donde digo yo que está justificado. He dicho que eso explica que algunos se vuelvan locos..Que no es lo mismo. En cuanto al f,0
@TopisimaYo @PadreJosePalmar CALLATE perra muérete de hambre !!!,1
Únete a SEMEN!! http://t.co/SADfduwmgE,0
"Me levanté de malhumor cc. Hoy no esto pa esto. Cállate la puta, boca https://t.co/808mlKYMo8",0
"@NorenebergNacho la puta, cállate nomas",0
@feminicidio No solo eso sino que hay miles de denuncias falsas de acoso y de violación y escraches arruinando la vida a hombres inocentes. ¿Cuál es el motivo de la marcha? ¿Brecha salarial? no existe. Eligen distintas carreras. Y es mas en algunos casos ,1
@Will_SFC1912 @Arielitoedlp @EdelpOficial Cállate brazuca hijo de re mil puta !!!,0
Yo tengo un pana que su novia es tan puta que en vez de ponerse condones antes de chingar debería tomar antibióticos.,1
Qué es un partido doble mixto de tenis? Un single de hombres con obstáculos.,1
"@Gaoh1 -Me voy antes de que Joey empiece a llamarnos zorras a todos. -Cállate, zorra!",1
[30/12 2:49] Alancito: Jajajajaja puta de mierda [30/12 2:49] Alancito: Callate Ok,0
@ValenARG_tina Sii bb comemela t la meto hasta la garganta y que no puedas respurar por unos segundos,0
@takenbypilots EL DE LA IZQUIERDA TE PEGO UNA PATADA EN LA CARA QUE COSITA MONA AHRSJLSV,0
"un chabon me dijo, muy confiado cabe aclarar, que en las situaciones de acoso, abuso, violacion y violencia machista las mujeres podemos ir a la policia que ellos se encargan de todo y problema solucionado. No sabia si reirme o llorar https://t.co/kuMCZJOye5",0
@pedrons97 Jajajaj si we tu eres bien perra chismosa,1
@xLittleBlue Callate que una esta ahora en el pueblo acompañada de un pajaro y una perra,0
"¿Ha subido una foto suya enseñando un poco su cuerpo? Qué forma de denigrar a la mujer, y encima no me la follaré jamás, puta asquerosa....",1
Para el tal uranium ese todo el puto sol en la cara voy a autodestruir la polla,0
@Zeus197711 Jajaja pues soy bien puta provocarme y verás lo puta que puedo ser bb 😘,0
@SolGarcete1 Tanto que quería la puta cita doble y vos yendo a cualquier lado. Te odio callate.,0
@GuilleLobo Callate la boca pedazo de hijo de puta. Doña Rosa con micrófono.,0
@pelusasaez1 Ha sido por regañarle xq le iba a pegar a un perro.. Me salta tu cállate puta y digo tu padre desgraciado. Lo que no me pase a mi..😆,0
"Soy español, así que cállate la boca. Jake está diciendo que dejes de hablar en francés, perra, esto es español, aprende tus idiomas antes de hablar conmigo, compañero.",0
"-Veis chicas? Nunca hay que tener piedad con estas putas. Hay que educarlas en todo momento y enseñarles para lo que sirven: para nuestra diversión. Le voy a reventar su culo de puta mientras te lo come, y por su bien, espero que se esfuerce o no podrá se",1
"@MarisaGlave callate perra de mierda... anda preparando tus maletas, te vas presa junto con la ratera villaran, la otra ratera heredia y la terruca veronika mendoza.... NADIE TE CREE..sigues con el floro de la matanza y secuentros?? jajajaja lo mismo que ",1
@ClaseObreraSXX @PayLark4 @Relatofeminista Si no estoy apoyando su ideologia soy un machista hijo de puta asesino resentido social,0
"@Zalaca1 @Zurine3 @vmm7773 Lo desconocía eso, lo que use tipejo para defender a una escoria como esos, no justifica ir en contra del cine porno o cine para adultos que es como se conoce, cierto es que si miras porno desde muy joven puedes hacerte una idea",0
@xiuvoice CÁLLATE ZORRA,1
"@PatriaPreciosa Tal vez gege no te responda pero yo si , callate maldita perra acomplejada lambucia miserable",1
@TamiFS_art comeme los cojones puto imbécil de la polla,0
@xMarteen @apmc312 Callate la perra boca que ya no lo toy,0
"Ojooooo que Adán la lía, en el autobús mientras celebraban la victoria, decía esto: 'Mi novia es sevillista, y es una puta más'",1
"@PoderFeminazi Y luego tendrías que fregar toda la sangre y demás, como mujer que eres.",1
"@El_PiraTha Cállate perra que me dejaste en seen, mal amigo",0
@DeenisseMb Jeje callate perra,1
"Cristina Pedroche explota: &quot;Si me pongo escote soy una guarra; si voy más tapada, es que no soy. https://t.co/PMskxIREe5",0
Hoy @ArandinaCF clama contra el #abusosexual tras el caso de los ex jugadores del club. #sucesos #Arandina https://t.co/yyg9ASxWlQ,0
@metaldoc86 @TemporaAeterna No saben tener su puta polla de muerda metida en el calzoncillo y necesitar ir enseñándola.,0
"@Culossexys un RT para SEMEN, Movimiento machista internacional!",1
@FacuGajardoBRC Callate zorra crema,1
@Romang0920 Y tu eres una puta,1
Espero que tengan un buen año y reciban lo que merezcan menos yo porque yo me jodería por puta JAJAJAJAJJAJAAJAJAJAJJAJAJAJA,0
@eloyalvidrez10 Tu eres mi lady zorra barata,1
Oye viste lo de Sampa... -Cállate zorra te ganamos 9-0,1
"mira, me cansas, cállate q no tienes ni puta idea de nada https://t.co/xDapnC6xLV",0
"Plot twist: Chat Noir: Tú eres mi mejor amiga, perra desalmada. Ladybug: ¿Qué? Chat Noir: Perdón, me alteré. #MiraculousLadybug",1
@eride91 Es que somos muy inocentes y ya enseñar un pezón es ser una guarra 😂,0
"Ese momento incómodo en el que te acosan por wa y no sabes decir, cállate la puta boca y déjame estudiar que paso de tu cara hostias.🤗",0
@BrotherDroiid @Snowknight9 Pero si tu eres Igual de perra Y rata Haci que no vengas a hablar maldita dejenerada >:v,1
"@madridistadever @SiempreCasillas Cállate la puta boca, borrego.",0
@AnntoIglesias HIJA DDE PUTA TE LO MERECES POR TOFAS LAS VECES QUE LO HICISTE,0
#YuriIsOverParty @OficialYuri te lo merecias muchisimo zorra https://t.co/VGRnNyWa8s,1
"- Mujer, has progresado, solo has estado 2 horas en el telefono, por cierto quien era? -Nada, uno que se había equivocado",1
deja de gastar dinero en tonterías gilipollas de la polla,0
"Tú... tú eres una puta, una puta una puta y una putaaaaaaa.",1
-¿cual es el vehículo de una mujer? -la aspiradora.,1
"@ValeriaGV0222 @ibaewhore Oye oye, le enseñaré esto a mi mamá, perra",1
@iAmGuillin @laimarie30 *Entra Héctor El Father al chat* ¡Si tú eres una perra pues yo soy más perro! y que se joda. 😂,1
@AnaMari54039993 @anthony_j17 @Lenin Cállate perra igual entendiste el mensaje anda a pintarte las uñas y hablar de maquillajes perra,1
Inés arrimadas cállate la puta boca de una vez me dijo el mundo estaba kung fu bailando,0
"Y llega cantando. Lo mato. Que te calles ya hasta la puta gala, que me vas a dar el día #OTDirecto18D",0
"Ahora resulta que la mujer es una bruja que lo trataba fatal y la otra es una guarra, feminismo marca Patiño and Cia.... #masqueamigus",0
@FioreSalo Callate vs puta,1
"@raykrai tú eres ninini: ni estudias, ni trabajas, ni haces puta gracia",0
"@Tabatajalilreal @Azteca @AztecaTrece Putabata, me paras la verga bien rico, te quiero culiar y venirme en tu cara de zorra😍",1
Por qué las mujeres tienen el agujero del culo y el del coño tan juntos?Para poder agarrarlas como un pack de cerveza.,1
"La delgada y filosísima línea entre culpabilizar a la víctima de acoso y aventarle en la cara el ejercicio de honestidad moral: Tú fuiste parte de ese sistema y te callaste, hasta hoy que ya no tienes mucho que perder, vienes y lo señalas.",0
